id,key,summary,resolution.id,resolution.description,resolution.name,priority.id,priority.name,labels,assignee,status.id,status.description,status.name,statusCategory.id,statusCategory.key,statusCategory.colorName,statusCategory.name,customfield_12310921,creator,subtasks,reporter,votes.votes,issuetype.id,issuetype.description,issuetype.name,issuetype.subtask,project.id,project.key,project.name,projectCategory.id,projectCategory.description,projectCategory.name,resolutiondate,watches.watchCount,created,updated,description
12594306,XW-314,Create ParameterFilterInterceptor,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2.0,Critical,[],,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,245d7de0,[],245d7de0,0,4,An improvement or enhancement to an existing feature or task.,Improvement,False,12313523,XW,XWork,10380.0,struts.apache.org,Struts Framework,2006-02-09 04:53:03,0,2005-12-22 23:01:19,2006-02-09 04:53:03,"Currently XWork doesn't have a great way of blocking parameters so that they don't reach an action they are not supposed to. The ParameterFilterInterceptor will do that. It will have three properties:

blocked (collection): a collection of String parameters that should be blocked.
allowed (collection): a collection of String parameters that should be allowed
defaultBlocked (boolean): true if by default all parameters are blocked unless put in allowed.

blocked and allowed will not contain full parameter names, just prefixes, and the longest prefix is the one that wins.

Thus, if someProp.someOtherProp.someThirdProp is the parameter and someProp is in the blocked collection, the parameter will be blocked. However, if in addition someProp.someOtherProp is in the allowed collection it would be allowed. "
12594319,XW-328,Default action mapping per namespace,1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],3c38219f,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,3c38219f,[],3c38219f,0,2,"A new feature of the product, which has yet to be developed.",New Feature,False,12313523,XW,XWork,10380.0,struts.apache.org,Struts Framework,2006-02-08 23:28:35,1,2006-01-27 19:28:11,2006-02-09 04:54:03,http://forums.opensymphony.com/thread.jspa?messageID=13272&#13272 discusses the ability to specify a default action mapping per namespace via the xwork.xml
12326637,PLUTO-195,Validate Container Startup / init before servicing requests,1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,ea6a1f38,[],ea6a1f38,0,4,An improvement or enhancement to an existing feature or task.,Improvement,False,10560,PLUTO,Pluto,10050.0,Apache Portals,Portals,2006-02-09 05:12:39,0,2005-12-13 01:32:55,2006-02-09 05:12:39,"Instead of attempting to service requests (and failing), the container should throw an exception if it has not been initialized."
12326581,PLUTO-188,[1.1] Four failures in the testsuite's Simple Preference Test,1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],fcfc98c8,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,17567221,[],17567221,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10560,PLUTO,Pluto,10050.0,Apache Portals,Portals,2006-02-09 05:13:21,0,2005-12-11 07:51:43,2006-02-09 05:13:21,"The testsuite's Simple Preference Test has four failures
1. Preference Validator Test
2. Reset Preference Test
3. Preference Read Only Test
4. Preferences Map Not Modifiable Test"
12326582,PLUTO-189,[1.1] Three failures in the testsuite's Resource Bundle Test on Test Portlet #1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,4.0,Minor,[],,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,17567221,[],17567221,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10560,PLUTO,Pluto,10050.0,Apache Portals,Portals,2006-02-09 05:14:45,0,2005-12-11 07:57:09,2006-02-09 05:14:45,"The testsuite's Resource Bundle Test fails in Test Portlet #1 for:
Get Porperty Keys Test
Check Get German Bundle Test 
Check Get English Bundle Test
However, all of these appear to pass in Test Portlet #2."
12594208,XW-212,serializable configuration,1.0,A fix for this issue is checked into the tree and tested.,Fixed,4.0,Minor,[],1d7423a7,5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",Resolved,3,done,green,Done,,8de32417,[],8de32417,1,4,An improvement or enhancement to an existing feature or task.,Improvement,False,12313523,XW,XWork,10380.0,struts.apache.org,Struts Framework,2006-02-09 05:38:40,1,2004-08-24 04:58:29,2006-02-09 05:38:40,"Hi,

I would need to make the configuration serializable to implement a cache with a disk persistence. Could you please implements/extends Serializable for the following classes/interfaces?

com.opensymphony.xwork.config.entities.PackageConfig
com.opensymphony.xwork.config.entities.Parameterizable
com.opensymphony.xwork.config.entities.ResultTypeConfig
com.opensymphony.xwork.config.entities.InterceptorListHolder
com.opensymphony.xwork.interceptor.Interceptor

Also, the following class needs to have its logger static: 
com.opensymphony.xwork.interceptor.AroundInterceptor
protected static final Log log = LogFactory.getLog(AroundInterceptor.class);

Thanks a lot,
Stephane"
12328727,AXIS-2398,WSDL2Java - incorrect Java code when using SOAP headers,,,,3.0,Major,[],,1,The issue is open and ready for the assignee to start work on it.,Open,2,new,blue-gray,To Do,,eede10f4,[],eede10f4,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10460,AXIS,Axis,10401.0,Axis and Axis2 related projects,Axis,,0,2006-02-09 05:51:00,2006-02-09 05:52:26,"The attached WSDL and associated schema defines a single method that uses a SOAP header in the request message. WSDL2Java generates the following method signature in the ...PortType interface:

  public com.northgateis.compass.ws.axis.dto.CreateRoleResponse
    createRole(com.northgateis.compass.ws.axis.dto.CreateRole parameters,
    com.northgateis.compass.ws.axis.dto.SecurityCredentialsHeader securityheader)
    throws java.rmi.RemoteException;

When we define a dummy method definition prior the wanted method the following code is generated for the original method:

  public int createRole(
    com.northgateis.compass.ws.axis.dto.RoleDto roleDto,
    com.northgateis.compass.ws.axis.dto.SecurityCredentialsDto securityCredentials)
    throws java.rmi.RemoteException;

We believe the second signature is correct (it's close to what we had originally before we defined a SOAP header and therefore what we expected). It seems as if specifying a dummy method (that doesn't use a SOAP header) prior to the wanted methods kicks WSDL2Java into generating code correctly for the methods that follow.

The provided WSDL has the dummy method commented out (in the messages, portType, and binding sections). To reproduce the bug, just search for ""dummy"" and uncomment the commented out elements.

As you can see, we're using a doc/literal(wrapped) style WSDL.

Command line:
  java -cp ..\..\compass-lib\apache-axis\lib\axis.jar;..\..\compass-lib\jakarta-commons\lib\commons-logging-1.0.4.jar;..\..\compass-lib\jakarta-commons-web\lib\commons-discovery.jar;..\..\compass-lib\apache-axis\lib\jaxrpc.jar;..\..\compass-lib\apache-axis\lib\saaj.jar;..\..\compass-lib\apache-axis\lib\wsdl4j.jar
  org.apache.axis.wsdl.WSDL2Java -s -o ""srcgen""
  --NStoPkg http://www.northgate-is.com/compass=com.northgateis.compass.ws.axis.dto
  --NStoPkg http://www.govtalk.gov.uk/people/PersonDescriptives=com.northgateis.compass.ws.axis.dto
  --NStoPkg http://www.govtalk.gov.uk/core=com.northgateis.compass.ws.axis.dto
  ""..\web-war\wsdls\compassSecurity.wsdl""
  --NStoPkg http://www.northgate-is.com/compass/security/wsdl=com.northgateis.compass.ws.security.services

Command output message:
  01-Feb-2006 13:12:11 org.apache.axis.utils.JavaUtils isAttachmentSupported
  WARNING: Unable to find required classes (javax.activation.DataHandler and
           javax.mail.internet.MimeMultipart). Attachment support is disabled.
[Note - we get this warning either way; it seems to be benign]
"
12318038,XALANC-575,ApacheLogo.jpg missing from web documentation,1.0,A fix for this issue is checked into the tree and tested.,Fixed,4.0,Minor,[],a0d9a054,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,a0d9a054,[],a0d9a054,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10582,XALANC,XalanC,11460.0,Xalan Related Projects,Xalan,2006-02-09 07:16:37,0,2005-10-18 06:00:37,2006-02-09 07:16:36,"When we build the web docs on Unix, Xalan-C_1_10_0-docs\apiDocs\index.html has some broken links (including the ApacheLogo.jpg image) because there are some references in the build.xml file to ""apidocs"" and some to ""apiDocs"", with a capital ""D"".  The case-sensitivity problem hasn't been noticed before because the web documentation has been built on Windows.  However, we should be able to build on both platforms."
12328219,AXIS-2388,Invalid SOAP envelope sent when ws-security is enabled,,,,1.0,Blocker,[],,1,The issue is open and ready for the assignee to start work on it.,Open,2,new,blue-gray,To Do,,9c8c0a4f,[],9c8c0a4f,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10460,AXIS,Axis,10401.0,Axis and Axis2 related projects,Axis,,1,2006-01-29 07:10:14,2006-02-09 08:17:33,"I'm using Axis 1.2.1 to create proxies for a wsdl, compile them , and invoke them to send across a SOAP request. It all worked fine. Then I enabled ws-security by implementing a password callback handler and using a axis.ClientConfigFile system property.  Then the soap envelope going out becomes invalid. It writes a stray </#document> tag after the </soapenv:Envelope> tag. "
12311668,FOR-553,title in search-input contract,2.0,The problem described is an issue which will never be fixed.,Won't Fix,5.0,Trivial,[],a60b69f2,5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",Resolved,3,done,green,Done,,c61158ba,[],c61158ba,0,4,An improvement or enhancement to an existing feature or task.,Improvement,False,12310000,FOR,Forrest (Retired),10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2006-02-09 08:51:57,1,2005-06-25 03:44:40,2006-02-09 08:51:57,"As I'm working with my views skin, I realized that we should probably have a title like ""Search"" as part of the default search-input.ft contract. We can make the title configurable using a forres:property, and if the users don't want the title displayed, they can simply control the visibility using CSS (or set another forrest property that controls the display of the title)

A naive patch (no properties, no configurability):
Index: search-input.ft
===================================================================
--- search-input.ft     (revision 201567)
+++ search-input.ft     (working copy)
@@ -35,6 +35,7 @@
     |start Search
     +</xsl:comment>
            <div class=""search-input"">
+    <h2>Search</h2>
              <xsl:choose>
               <xsl:when test=""$config/search/@provider = 'lucene'"">"
12311719,FOR-558,skin update,2.0,The problem described is an issue which will never be fixed.,Won't Fix,4.0,Minor,[],a60b69f2,5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",Resolved,3,done,green,Done,,c61158ba,[],c61158ba,0,4,An improvement or enhancement to an existing feature or task.,Improvement,False,12310000,FOR,Forrest (Retired),10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2006-02-09 08:56:54,1,2005-06-28 04:51:15,2006-02-09 08:56:54,Attaching latest skin update
12816536,GROOVY-1238,NullPointerException oddity related to variable scope,1.0,A fix for this issue is checked into the tree and tested.,Fixed,4.0,Minor,[],471ab1e4,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,6f715fe8,[],6f715fe8,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,12318123,GROOVY,Groovy,13860.0,Apache Groovy project,Groovy,2006-02-09 08:51:49,0,2006-02-09 08:07:37,2006-02-09 10:04:24,"There appears to be something odd going on with variable scope, possibly related to closures.  I'm still learning Groovy, so can't at the moment help with diagnosis, but the problem code is as below:

{quote}
import groovy.xml.DOMBuilder

def builder = DOMBuilder.newInstance()
def root = builder.rootElement() {
	childElement() {
		for(i in 0..10) {}
	}
	for(i in 0..10) {}
}
{quote}

This code results in the following exception:

{quote}
Caught: java.lang.NullPointerException
        at test$_run_closure1_closure2.doCall(test.groovy:6)
        at test$_run_closure1_closure2.doCall(test.groovy)
        at test$_run_closure1.doCall(test.groovy:5)
        at test$_run_closure1.doCall(test.groovy)
        at test.run(test.groovy:3)
        at test.main(test.groovy)
{quote}

As far as I can tell, the loop variable within the closure somehow collides with the loop variable in the loop in the same scope level as the closure itself.  My workaround at the moment is the following:

{quote}
import groovy.xml.DOMBuilder

def builder = DOMBuilder.newInstance()
def root = builder.rootElement() {
	childElement() {
		for(i in 0..10) {}
	}
	{ // Dummy scope
		for(i in 0..10) {}
	}
}
{quote}


Is this an issue, or is it a quirk of closures I haven't understood yet?

Charlie Dobbie.
"
12328361,HARMONY-58,Problems trying to run the security2 test suite,1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],7c300dac,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,a6007240,[],a6007240,0,6,"A new unit, integration or system test.",Test,False,12310050,HARMONY,Harmony,10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2006-02-09 10:24:44,0,2006-02-01 06:30:13,2006-02-09 10:24:44,"With a combination of Stepan and Geir's instructions I have:

Built the classlib successfully code by:
 - putting a JDK on the path, unset JAVA_HOME and CLASSPATH
 - invoke the default target in trunk/make/build.xml
 - put in the VM

Built the security tests successfully by:
 - cd modules/security2/make
 - ant tests.run  (ignore the run failures)

Tried to run the tests by:
 - set CLASSPATH=%CLASSPATH%;<junit.jar>;<bcprov.jar>
 - set JAVA_HOME=<trunk/deploy/jre>
 - set PATH=%JAVA_HOME%/bin;%PATH%
 - hack the build.xml to remove the clean-ups
 - ant tests.run

After a few targets going by it trys to run the test, but seems to hang with CPU at 100% and the following output on the console:
---------------------
<<snip>>
run:
    [junit] Running java.security.AccessControlExceptionTest
    [junit] Tests run: 3, Failures: 0, Errors: 0, Time elapsed: 0.04 sec
    [junit] Running java.security.AlgorithmParameterGeneratorSpiTests
    [junit] Tests run: 1, Failures: 0, Errors: 0, Time elapsed: 0.209 sec
    [junit] Running java.security.AlgorithmParameterGeneratorTest1
"
12417551,CLK-69,Using menu.xml causes every page in menu to instantiate every page load,5.0,"All attempts at reproducing this issue failed, or not enough information was available to reproduce the issue. Reading the code produces no clues as to why this behavior would occur. If more information appears later, please reopen the issue.",Cannot Reproduce,3.0,Major,[],ae5c0ffb,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,2a3b5fa0,[],2a3b5fa0,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,12310902,CLK,Click,10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2006-02-09 13:28:43,0,2006-01-30 18:58:40,2006-02-09 13:28:43,"Add the following line to the Menu example class MenuPage:
   public MenuPage() {
        System.out.println(""Created a menu page "" + this );
        addControl(new Menu(""rootMenu""));
    }

Start the examples, access menu. NOte the following:
 - on page load, menus A1, B1, C1, A2, A3, A4, A5 instantiate.
 - click on B Menu - menus A1, B1, C1, B2, B3, B4, B5, B6 instantiate
 - click on A Menu again - menus A1, B1, C1, A2, A3, A4, A5 instantiate - note they are new instances.

What I would expect to see would be the same Menu instances reused at a minimum. The rootMenu is a static - I can appreciate that different users may have permission restrictions on some menu options, but creating new instances for each menu in the menu.xml on every page load is not right.


"
12620743,FOP-354,PDF Tc Text operator BUG,1.0,A fix for this issue is checked into the tree and tested.,Fixed,,,[],2b222dbd,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,221c9d19,[],221c9d19,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,12314223,FOP,FOP,14786.0,Formatting Objects Processor,Formatting Objects Processor,2012-04-01 08:52:06,2,2002-05-14 02:37:14,2006-02-09 13:37:56,"I found that currently FOP outputs wrong pdf texts.


--- Sample fo -------------------------------------------
<fo:root xmlns:fo=""http://www.w3.org/1999/XSL/Format"">
<fo:layout-master-set>
<fo:simple-page-master master-name=""one"">
<fo:region-body margin-top=""50pt"" margin-bottom=""50pt"" margin-left=""100pt""
margin-right=""100pt""/>
</fo:simple-page-master>
</fo:layout-master-set>
<fo:page-sequence master-reference=""one"">
<fo:flow flow-name=""xsl-region-body"">
<fo:block>A Block</fo:block>
</fo:flow>
</fo:page-sequence>
</fo:root>
--- End of sample fo ------------------------------------


The above simple fo is converted to the below pdf texts.


BT
/F1 12 Tf
0 g
0.0 Tc
1 0 0 1 100.0 732.184 Tm [(A) 0.0 Tc
-278.0 (Block) ] TJ
ET


I think that Tc operator may not be included in TJ operator.
So, FOP should outputs below pdf texts.


BT
/F1 12 Tf
0 g
0.0 Tc
1 0 0 1 100.0 732.184 Tm [(A) -278.0 (Block) ] TJ
ET


Because of this problem, the TouchUp function of Adobe Acrobat4/5
could not work. The same problem is posted at fop-user ML.

Subject:  TouchUp of Acrobat 4.0
From:     ""Philippe Pithon"" <ppithon@sigal.fr>
Date:     2002-04-23 10:06:56
http://marc.theaimsgroup.com/?l=fop-user&m=101955606713102&w=2


I investigated from when this problem is awake. The cause is
the below commits for PDFRenderer for FOP-0.20.3 maintenance
release.


Subject:  cvs commit: xml-fop/src/org/apache/fop/render/ps PSRenderer.java
PSStream.java
From:     tore@apache.org
Date:     2001-12-02 22:17:30
http://marc.theaimsgroup.com/?l=fop-cvs&m=100733236908296&w=2

  RCS file: /home/cvs/xml-fop/src/org/apache/fop/render/pdf/PDFRenderer.java,v
  retrieving revision 1.91
  retrieving revision 1.91.2.1
  diff -u -r1.91 -r1.91.2.1
  --- PDFRenderer.java	2001/09/26 12:00:42	1.91
  +++ PDFRenderer.java	2001/12/02 22:17:30	1.91.2.1
  @@ -548,6 +548,10 @@
               addWordLines(area, rx, bl, size, areaColor);
   
   
  +            // Set letterSpacing
  +            float ls = area.getFontState().getLetterSpacing() /
this.currentFontSize;
  +            pdf.append(ls).append("" Tc\n"");
  +
               if (!textOpen || bl != prevWordY) {
                   closeText();


Probably, the above code comes from the support for
letter-spacing.

Subject:  patch: added support for letter-spacing
From:     Raymond Penners <raymond@duologix.nl>
Date:     2001-11-29 14:59:18
http://marc.theaimsgroup.com/?l=fop-dev&m=100704585605951&w=2


Regards."
12451404,WW-1158,JasperReports View should support parameters for Report,8.0,The described issue is not actually a problem - it is as designed.,Not A Problem,3.0,Major,[],1d7423a7,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,01b393ff,[],01b393ff,0,2,"A new feature of the product, which has yet to be developed.",New Feature,False,12311041,WW,Struts 2,10380.0,struts.apache.org,Struts Framework,2006-02-09 17:14:20,0,2006-02-07 18:18:13,2006-02-09 17:18:30,"Parameters are needed for passing data to report,  that it can not normally find in its data source. For example raport description, company name, document number etc. Actually we can use datasource as list or like pojo. We need list and additional parameters to build professional reports.

Fragment of JasperReprots tutorial - chapter 3 (http://jasperreports.sourceforge.net/tutorial/)

	Parameters are object references that are passed-in to the report filling operations.
 
 	They are very useful for passing to the report engine data that it can not normally find in its data source.
 
 	For example, we could pass to the report engine the name of the user that has launched the report filling operation, if we want it to appear on the report, or we could dynamically change the title of our report.
 
 	An import aspect is the use of report parameters in the query string of the report, in order to be able to further customize the data set retrieved from the database. Those parameters could act like dynamic filters in the query that supplies data for the report.
 
 	Declaring a parameter in a report design is very simple and it requires specifying only its name and its class:
 
<parameter name=""ReportTitle"" class=""java.lang.String""/>
<parameter name=""MaxOrderID"" class=""java.lang.Integer""/>
<parameter name=""SummaryImage"" class=""java.awt.Image""/>
  "
12419801,ROL-23,Themeable Editor UI,1.0,A fix for this issue is checked into the tree and tested.,Fixed,4.0,Minor,[],15229aab,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,4d4054ac,[],4d4054ac,0,2,"A new feature of the product, which has yet to be developed.",New Feature,False,12310906,ROL,Apache Roller,10331.0,,Roller,2005-12-06 20:59:00,0,2002-09-05 01:09:22,2006-02-09 17:54:53,Converting the editor UI to use Tiles instead of including header/footer JSP pages.
12419833,ROL-26,Drop-down menu for Editor UI,1.0,A fix for this issue is checked into the tree and tested.,Fixed,4.0,Minor,[],4d4054ac,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,4d4054ac,[],4d4054ac,0,2,"A new feature of the product, which has yet to be developed.",New Feature,False,12310906,ROL,Apache Roller,10331.0,,Roller,2006-02-09 17:58:48,0,2002-09-05 01:14:06,2006-02-09 17:58:48,"Adding an option for drop-down menus for editor UI (alternative to tabbed menu). I know there is a ""Struts Menu"" that has been converted to use CoolMenus, so maybe use this.
"
12420115,ROL-90,Location of log files (roller.log and velocity.log),1.0,A fix for this issue is checked into the tree and tested.,Fixed,4.0,Minor,[],4d4054ac,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,7a669bc7,[],7a669bc7,1,4,An improvement or enhancement to an existing feature or task.,Improvement,False,12310906,ROL,Apache Roller,10331.0,,Roller,2006-02-09 18:40:38,1,2002-10-29 06:35:44,2006-02-09 18:40:38,"Typically Tomcat is started during boot of the system, usually with
a 'su' to userid under which the http services run. At that point 
the 'current' directory is '/'. Now, when roller is startet in Tomcat
the log files roller.log and velocity.log are going to be created under
/, which will properly fail since '/' is not writable for the user
'wwwrun', under which the web-server runs.

Because of the failed creation of log files roller failed for me in
mysterious ways (I could create a new user, but could not edit
the weblog). Well, I should've looked into the Tomcat log files earlier.

Once I edited velocity.properties and log4j.properties and put the
log file into fixed absolute locations, roller started smoothly either
during boot or during manual restart of Tomcat, no matter what my 
current location is in the directory tree. 

I think, this issue is worth at least in the installation notes."
12328176,AXIS2C-40,"When parameters are added to service, service don't know how to free them because parameter value is void.",1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],5bf386c5,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,5bf386c5,[],5bf386c5,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,12310180,AXIS2C,Axis2-C,10401.0,Axis and Axis2 related projects,Axis,2006-02-09 18:44:53,0,2006-01-27 16:22:00,2006-02-09 18:45:31,"When parameters are added to service, service don't know how to free them because parameter value is void. 
One solution to this is to register a free call back function when the parameter is set and keep these callbacks 
in a separate map. So when service is freeing it's parameters it can call the call back and free param values."
12328438,COCOON-1760,[cocoon-deployer-core] Don't add blocks to WEB-INF/lib,1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],6e61b91d,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,6e61b91d,[],6e61b91d,0,7,The sub-task of the issue,Sub-task,True,12310170,COCOON,Cocoon (Retired),10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2006-02-09 20:25:35,0,2006-02-02 06:23:18,2006-02-09 20:25:34,"Check if a library is a block and if yes, don't add it to WEB-INF/lib"
12794177,MNG-2047,"doc. ""Philosophy of Maven"": Typo",1.0,A fix for this issue is checked into the tree and tested.,Fixed,5.0,Trivial,[],ffcc4df3,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,1461a380,[],1461a380,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,12316922,MNG,Maven,10510.0,Apache Maven related projects,Maven,2006-02-09 21:30:44,0,2006-02-07 10:44:10,2006-02-09 21:30:44,"http://svn.apache.org/viewcvs.cgi/maven/site/trunk/src/site/apt/background/?rev=375610

typo: ""resuability"" -> ""reusability"""
12324653,COCOON-1344,[PATCH] Ensures that a DatatypeBuilders  convertor-builder selector is disposed,1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],e35db3ba,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,e7cfdb11,[],e7cfdb11,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,12310170,COCOON,Cocoon (Retired),10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2006-02-09 22:37:46,0,2004-11-13 11:02:46,2006-02-09 22:37:46,"Currently a datatypes convertor-builder selector is not disposed. This becomes a
problem if any of the convertor builders implements Disposable as it will never
be called."
12311421,IBATIS-156,configured type handler not used in insert,1.0,A fix for this issue is checked into the tree and tested.,Fixed,4.0,Minor,[],cc97cbb3,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,7722d4bd,[],7722d4bd,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10601,IBATIS,iBatis for Java [READ ONLY],10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2005-06-25 16:44:21,1,2005-06-16 04:16:58,2006-02-09 23:20:04,"Custom type handlers which are configured within SqlMapConfig, such as:

<typeHandler javaType='java.lang.Boolean' jdbcType='CHAR' callback='com...BooleanTypeHandler'/>

are working properly and automatically to convert types for queries.  However for inserts, the type conversion is not being called based on the above type handler mapping.  We have confirmed this behavior by placing debug print statements in the methods of the type handler being used.

What does work, and what we're currently using as a workaround, is to use an explicit, inline type handler within the insert map (such as #private,handler=com...BooleanTypeHandler#). "
12328359,DERBY-898,setAutoCommit(false) is not working properly for local transaction with ClientXADataSource,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2.0,Critical,[],8f727780,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,8f727780,[],8f727780,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10594,DERBY,Derby,10090.0,DB related projects,DB,2006-02-10 00:03:45,0,2006-02-01 06:15:00,2006-02-10 00:04:21," Network Server is not honoring local 
transaction rollback using ClientXADataSource.  Run the following standalone JDBC code.  
The output shows that after rolling back the local transaction, 
the inserted data is still present.

        final org.apache.derby.jdbc.ClientXADataSource ds =
            new org.apache.derby.jdbc.ClientXADataSource();
        ds.setServerName(""localhost"");
        ds.setPortNumber(1527);
        
ds.setDatabaseName(""WOMBAT"");
        ds.setTraceLevel(-1);
        
ds.setSecurityMechanism(ds.CLEAR_TEXT_PASSWORD_SECURITY);
        ds.setUser(""dbuser1"");
        ds.setPassword(""dbpwd1"");
        //ds.setLogWriter(new 
java.io.PrintWriter(System.out));

        XAConnection xaConn = ds.getXAConnection();
        Connection conn = xaConn.getConnection();

        
conn.setTransactionIsolation(Connection.TRANSACTION_REPEATABLE_R
EAD);

        conn.setAutoCommit(true);

        System.out.println(""Database product: "" + 
conn.getMetaData().getDatabaseProductName());
        System.out.println(""Database version: "" + 
conn.getMetaData().getDatabaseProductVersion());
        System.out.println(""Driver name:      "" + 
conn.getMetaData().getDriverName());
        System.out.println(""Driver version:   "" + 
conn.getMetaData().getDriverVersion());

        Statement stmt = conn.createStatement();

        try { stmt.execute(""drop table cmtest""); }
        catch (SQLException sqlX) {} // ok, didn't exist

        stmt.execute(""CREATE TABLE cmtest (id integer not null 
primary key, name varchar(60))"");
        stmt.close();

        conn.setAutoCommit(false);

        PreparedStatement pstmt = conn.prepareStatement(
            ""INSERT INTO cmtest (id, name) VALUES(?,?)"",
            ResultSet.TYPE_FORWARD_ONLY,
            ResultSet.CONCUR_READ_ONLY);

        pstmt.setInt(1, 13);
        pstmt.setString(2, ""blah1"");
        pstmt.executeUpdate();

        pstmt.setInt(1, 2);
        pstmt.setString(2, ""blah2"");
        pstmt.executeUpdate();

        conn.rollback();

        PreparedStatement pstmt2 = conn.prepareStatement(
            ""SELECT * FROM cmtest WHERE id = ?"",
            ResultSet.TYPE_FORWARD_ONLY,
            ResultSet.CONCUR_READ_ONLY);

        pstmt2.setInt(1, 13);

        ResultSet rset = pstmt2.executeQuery();

        if (rset.next())
        {
            System.out.println(""Test fails. First insert was 
not rolled back."");
            System.out.println(""The data is still present. It 
is: "" + rset.getObject(1) +
                               "", "" + rset.getObject(2));
        }
        else
            System.out.println(""Test passes. First insert was 
rolled back."");

Here's the output,

    Database product: Apache Derby
    Database version: 10.1.2.2
    Driver name:      Apache Derby Network Client JDBC Driver
    Driver version:   10.1.2.2
    Test fails. First insert was not rolled back.
    The data is still present. It is: 13, blah1

On some brief investigation I see that the Network Server embedded connection is  in autocomit mode so is autocommitting the transaction before the rollback.   Network server should always have autocommit false and let the client drive the commit.  

"
